ID,treatment,version,problemNumber,problem,problemType,responseTime,accuracy,sessionNo,mrDifficulty,changeMrDifficulty,programDifficulty,changeProgramDifficulty,age,gender,race,occupation,yearsProgramming,numPL
p00193,B,version2,21,129.bmp,CODING,11.27168560028076,1,3,4,more,2,more,22,Male,Asian,Computing Student (undergraduate),5,1
p00193,B,version2,22,20.BMP,ARRAY,22.0827808380127,1,3,4,more,2,more,22,Male,Asian,Computing Student (undergraduate),5,1
p00193,B,version2,23,112.jpg,MENTAL,17.43546104431152,1,3,4,more,2,more,22,Male,Asian,Computing Student (undergraduate),5,1
p00193,B,version2,24,17.BMP,ARRAY,10.35397720336914,1,3,4,more,2,more,22,Male,Asian,Computing Student (undergraduate),5,1
p00193,B,version2,25,53.BMP,TREE,21.86068153381348,1,3,4,more,2,more,22,Male,Asian,Computing Student (undergraduate),5,1
p00193,B,version2,26,71.BMP,MENTAL,31.92109489440918,1,3,4,more,2,more,22,Male,Asian,Computing Student (undergraduate),5,1
p00193,B,version2,27,203.bmp,ARRAY,15.68843841552734,1,3,4,more,2,more,22,Male,Asian,Computing Student (undergraduate),5,1
p00193,B,version2,28,143.bmp,CODING,28.47974014282227,1,3,4,more,2,more,22,Male,Asian,Computing Student (undergraduate),5,1
p00193,B,version2,29,329.bmp,ARRAY,25.62783622741699,0,3,4,more,2,more,22,Male,Asian,Computing Student (undergraduate),5,1
p00193,B,version2,30,150.bmp,CODING,34.53786468505859,1,3,4,more,2,more,22,Male,Asian,Computing Student (undergraduate),5,1
p00193,B,version2,31,138.bmp,CODING,28.4851245880127,1,3,4,more,2,more,22,Male,Asian,Computing Student (undergraduate),5,1
p00193,B,version2,32,48.BMP,TREE,11.30948734283447,1,3,4,more,2,more,22,Male,Asian,Computing Student (undergraduate),5,1
p00193,B,version2,33,325.bmp,CODING,15.32037925720215,0,3,4,more,2,more,22,Male,Asian,Computing Student (undergraduate),5,1
p00193,B,version2,34,91.jpg,MENTAL,13.66152381896973,1,3,4,more,2,more,22,Male,Asian,Computing Student (undergraduate),5,1
p00193,B,version2,35,145.bmp,CODING,37.64502334594727,0,3,4,more,2,more,22,Male,Asian,Computing Student (undergraduate),5,1
p00193,B,version2,36,57.BMP,TREE,20.08092498779297,1,3,4,more,2,more,22,Male,Asian,Computing Student (undergraduate),5,1
p00193,B,version2,37,119.jpg,MENTAL,18.61378860473633,1,3,4,more,2,more,22,Male,Asian,Computing Student (undergraduate),5,1
p00193,B,version2,38,39.BMP,TREE,8.494769096374512,1,3,4,more,2,more,22,Male,Asian,Computing Student (undergraduate),5,1
p00193,B,version2,39,65.BMP,MENTAL,3.683815002441406,1,3,4,more,2,more,22,Male,Asian,Computing Student (undergraduate),5,1
p00193,B,version2,40,40.jpg,TREE,16.89132308959961,1,3,4,more,2,more,22,Male,Asian,Computing Student (undergraduate),5,1
p00193,B,version2,41,14.BMP,ARRAY,16.58344841003418,1,3,4,more,2,more,22,Male,Asian,Computing Student (undergraduate),5,1
p00193,B,version2,42,202.bmp,ARRAY,10.15433597564697,0,3,4,more,2,more,22,Male,Asian,Computing Student (undergraduate),5,1
p00193,B,version2,43,68.BMP,MENTAL,4.001163959503174,1,3,4,more,2,more,22,Male,Asian,Computing Student (undergraduate),5,1
p00193,B,version2,44,314.bmp,TREE,10.16544628143311,1,3,4,more,2,more,22,Male,Asian,Computing Student (undergraduate),5,1
p00193,B,version2,45,135.bmp,CODING,19.59625434875488,1,3,4,more,2,more,22,Male,Asian,Computing Student (undergraduate),5,1
p00193,B,version2,46,64.BMP,MENTAL,11.02643775939941,1,3,4,more,2,more,22,Male,Asian,Computing Student (undergraduate),5,1
p00193,B,version2,47,305.bmp,TREE,7.356962203979492,0,3,4,more,2,more,22,Male,Asian,Computing Student (undergraduate),5,1
p00193,B,version2,48,146.bmp,CODING,30.38056945800781,1,3,4,more,2,more,22,Male,Asian,Computing Student (undergraduate),5,1
p00193,B,version2,49,88.BMP,MENTAL,10.36934375762939,1,3,4,more,2,more,22,Male,Asian,Computing Student (undergraduate),5,1
p00193,B,version2,50,77.BMP,MENTAL,12.96585750579834,1,3,4,more,2,more,22,Male,Asian,Computing Student (undergraduate),5,1
p00193,B,version2,51,117.jpg,MENTAL,20.16933059692383,1,3,4,more,2,more,22,Male,Asian,Computing Student (undergraduate),5,1
p00193,B,version2,52,86.BMP,MENTAL,7.790594100952148,1,3,4,more,2,more,22,Male,Asian,Computing Student (undergraduate),5,1
p00193,B,version2,53,111.jpg,MENTAL,13.40423202514648,1,3,4,more,2,more,22,Male,Asian,Computing Student (undergraduate),5,1
p00193,B,version2,54,109.jpg,MENTAL,8.122281074523926,1,3,4,more,2,more,22,Male,Asian,Computing Student (undergraduate),5,1
p00193,B,version2,55,108.jpg,MENTAL,12.96593284606934,1,3,4,more,2,more,22,Male,Asian,Computing Student (undergraduate),5,1
p00193,B,version2,56,84.BMP,MENTAL,3.846372604370117,1,3,4,more,2,more,22,Male,Asian,Computing Student (undergraduate),5,1
p00193,B,version2,57,308.bmp,TREE,51.7783203125,1,3,4,more,2,more,22,Male,Asian,Computing Student (undergraduate),5,1
p00193,B,version2,58,37.BMP,TREE,12.27555274963379,1,3,4,more,2,more,22,Male,Asian,Computing Student (undergraduate),5,1
p00193,B,version2,59,132.bmp,CODING,20.15664863586426,0,3,4,more,2,more,22,Male,Asian,Computing Student (undergraduate),5,1
p00193,B,version2,60,317.bmp,TREE,23.64762306213379,1,3,4,more,2,more,22,Male,Asian,Computing Student (undergraduate),5,1
p00193,B,version2,61,149.bmp,CODING,19.84807968139648,0,3,4,more,2,more,22,Male,Asian,Computing Student (undergraduate),5,1
p00193,C,version1,1,75.BMP,MENTAL,6.821869373321533,0,,,,,,22,Male,Asian,Computing Student (undergraduate),5,1
p00193,C,version1,2,104.jpg,MENTAL,10.4531307220459,1,,,,,,22,Male,Asian,Computing Student (undergraduate),5,1
p00193,C,version1,3,205.bmp,ARRAY,9.990747451782227,1,,,,,,22,Male,Asian,Computing Student (undergraduate),5,1
p00193,C,version1,4,6.BMP,ARRAY,29.07060813903809,1,,,,,,22,Male,Asian,Computing Student (undergraduate),5,1
p00193,C,version1,5,24.BMP,ARRAY,19.33619689941406,0,,,,,,22,Male,Asian,Computing Student (undergraduate),5,1
p00193,C,version1,6,15.BMP,ARRAY,34.66157913208008,0,,,,,,22,Male,Asian,Computing Student (undergraduate),5,1
p00193,C,version1,7,123.bmp,CODING,20.02422714233398,1,,,,,,22,Male,Asian,Computing Student (undergraduate),5,1
p00193,C,version1,8,85.BMP,MENTAL,23.3024730682373,1,,,,,,22,Male,Asian,Computing Student (undergraduate),5,1
p00193,C,version1,9,333.bmp,CODING,75.01029968261719,1,,,,,,22,Male,Asian,Computing Student (undergraduate),5,1
p00193,C,version1,10,52.BMP,TREE,31.40959930419922,1,,,,,,22,Male,Asian,Computing Student (undergraduate),5,1
p00193,C,version1,11,55.BMP,TREE,32.90118026733398,1,,,,,,22,Male,Asian,Computing Student (undergraduate),5,1
p00193,C,version1,12,214.bmp,TREE,14.34170055389404,1,,,,,,22,Male,Asian,Computing Student (undergraduate),5,1
p00193,C,version1,13,81.BMP,MENTAL,4.683590412139893,1,,,,,,22,Male,Asian,Computing Student (undergraduate),5,1
p00193,C,version1,14,19.BMP,ARRAY,27.49339866638184,1,,,,,,22,Male,Asian,Computing Student (undergraduate),5,1
p00193,C,version1,15,148.bmp,CODING,10.9008150100708,1,,,,,,22,Male,Asian,Computing Student (undergraduate),5,1
p00193,C,version1,16,31.BMP,TREE,23.75635147094727,1,,,,,,22,Male,Asian,Computing Student (undergraduate),5,1
p00193,C,version1,17,69.BMP,MENTAL,7.738466739654541,1,,,,,,22,Male,Asian,Computing Student (undergraduate),5,1
p00193,C,version1,18,328.bmp,ARRAY,58.77358245849609,1,,,,,,22,Male,Asian,Computing Student (undergraduate),5,1
p00193,C,version1,19,74.BMP,MENTAL,11.93990325927734,1,,,,,,22,Male,Asian,Computing Student (undergraduate),5,1
p00193,C,version1,20,92.jpg,MENTAL,9.817398071289062,1,,,,,,22,Male,Asian,Computing Student (undergraduate),5,1
p00193,C,version1,21,34.BMP,TREE,5.377614974975586,1,,,,,,22,Male,Asian,Computing Student (undergraduate),5,1
p00193,C,version1,22,45.BMP,TREE,9.799150466918945,1,,,,,,22,Male,Asian,Computing Student (undergraduate),5,1
p00193,C,version1,23,107.jpg,MENTAL,21.90986824035645,1,,,,,,22,Male,Asian,Computing Student (undergraduate),5,1
p00193,C,version1,24,139.bmp,CODING,16.57694244384766,1,,,,,,22,Male,Asian,Computing Student (undergraduate),5,1
p00193,C,version1,25,102.jpg,MENTAL,10.05881786346436,1,,,,,,22,Male,Asian,Computing Student (undergraduate),5,1
p00193,C,version1,26,67.BMP,MENTAL,5.284773826599121,1,,,,,,22,Male,Asian,Computing Student (undergraduate),5,1
p00193,C,version1,27,201.bmp,ARRAY,10.27216911315918,1,,,,,,22,Male,Asian,Computing Student (undergraduate),5,1
p00193,C,version1,28,134.bmp,CODING,42.18620681762695,1,,,,,,22,Male,Asian,Computing Student (undergraduate),5,1
p00193,C,version1,29,310.bmp,TREE,19.80401229858398,1,,,,,,22,Male,Asian,Computing Student (undergraduate),5,1
p00193,C,version1,30,316.bmp,CODING,23.41423416137695,1,,,,,,22,Male,Asian,Computing Student (undergraduate),5,1
p00193,C,version1,31,87.BMP,MENTAL,32.15700149536133,1,,,,,,22,Male,Asian,Computing Student (undergraduate),5,1
p00193,C,version1,32,212.bmp,TREE,17.89224433898926,1,,,,,,22,Male,Asian,Computing Student (undergraduate),5,1
p00193,C,version1,33,322.bmp,TREE,19.9964485168457,0,,,,,,22,Male,Asian,Computing Student (undergraduate),5,1
p00193,C,version1,34,32.BMP,TREE,41.11376571655273,1,,,,,,22,Male,Asian,Computing Student (undergraduate),5,1
p00193,C,version1,35,210.bmp,TREE,8.43813419342041,1,,,,,,22,Male,Asian,Computing Student (undergraduate),5,1
p00193,C,version1,36,125.bmp,CODING,12.75082969665527,1,,,,,,22,Male,Asian,Computing Student (undergraduate),5,1
p00193,C,version1,37,122.bmp,CODING,8.297916412353516,1,,,,,,22,Male,Asian,Computing Student (undergraduate),5,1
p00193,C,version1,38,313.bmp,TREE,36.76000213623047,1,,,,,,22,Male,Asian,Computing Student (undergraduate),5,1
p00193,C,version1,39,326.bmp,CODING,13.5407543182373,1,,,,,,22,Male,Asian,Computing Student (undergraduate),5,1
p00193,C,version1,40,10.BMP,ARRAY,33.74828338623047,1,,,,,,22,Male,Asian,Computing Student (undergraduate),5,1
p00193,C,version1,41,100.jpg,MENTAL,15.04254913330078,1,,,,,,22,Male,Asian,Computing Student (undergraduate),5,1
p00193,C,version1,42,95.jpg,MENTAL,11.96606254577637,1,,,,,,22,Male,Asian,Computing Student (undergraduate),5,1
p00193,C,version1,43,304.bmp,TREE,22.80005264282227,0,,,,,,22,Male,Asian,Computing Student (undergraduate),5,1
p00193,C,version1,44,142.bmp,CODING,42.35556411743164,1,,,,,,22,Male,Asian,Computing Student (undergraduate),5,1
p00193,C,version1,45,63.BMP,MENTAL,4.297078609466553,1,,,,,,22,Male,Asian,Computing Student (undergraduate),5,1
p00193,C,version1,46,144.bmp,CODING,21.04889488220215,1,,,,,,22,Male,Asian,Computing Student (undergraduate),5,1
p00193,C,version1,47,307.bmp,TREE,76.7125015258789,0,,,,,,22,Male,Asian,Computing Student (undergraduate),5,1
p00193,C,version1,48,94.jpg,MENTAL,8.292336463928223,1,,,,,,22,Male,Asian,Computing Student (undergraduate),5,1
p00193,C,version1,49,319.bmp,TREE,7.947939872741699,1,,,,,,22,Male,Asian,Computing Student (undergraduate),5,1
p00193,C,version1,50,18.BMP,ARRAY,19.93255424499512,1,,,,,,22,Male,Asian,Computing Student (undergraduate),5,1
p00193,C,version1,51,90.BMP,MENTAL,5.692488670349121,1,,,,,,22,Male,Asian,Computing Student (undergraduate),5,1
p00193,C,version1,52,70.BMP,MENTAL,21.30969429016113,1,,,,,,22,Male,Asian,Computing Student (undergraduate),5,1
p00193,C,version1,53,27.BMP,ARRAY,29.54654884338379,1,,,,,,22,Male,Asian,Computing Student (undergraduate),5,1
p00193,C,version1,54,301.bmp,TREE,18.683837890625,1,,,,,,22,Male,Asian,Computing Student (undergraduate),5,1
p00193,C,version1,55,7.BMP,ARRAY,17.56064796447754,1,,,,,,22,Male,Asian,Computing Student (undergraduate),5,1
p00193,C,version1,56,47.BMP,TREE,43.48744964599609,1,,,,,,22,Male,Asian,Computing Student (undergraduate),5,1
p00193,C,version1,57,25.BMP,ARRAY,9.149038314819336,1,,,,,,22,Male,Asian,Computing Student (undergraduate),5,1
p00193,C,version1,58,80.BMP,MENTAL,4.661670684814453,1,,,,,,22,Male,Asian,Computing Student (undergraduate),5,1
p00193,C,version1,59,103.jpg,MENTAL,14.70124530792236,1,,,,,,22,Male,Asian,Computing Student (undergraduate),5,1
p00193,C,version1,60,121.bmp,CODING,4.615209579467773,1,,,,,,22,Male,Asian,Computing Student (undergraduate),5,1
p00193,C,version1,61,124.bmp,CODING,6.033851146697998,1,,,,,,22,Male,Asian,Computing Student (undergraduate),5,1
p00193,A,version3,1,113.jpg,MENTAL,12.21294021606445,1,2,4,more,3,more,22,Male,Asian,Computing Student (undergraduate),5,1
p00193,A,version3,2,131.bmp,CODING,11.36750888824463,1,2,4,more,3,more,22,Male,Asian,Computing Student (undergraduate),5,1
p00193,A,version3,3,16.BMP,ARRAY,16.82927894592285,1,2,4,more,3,more,22,Male,Asian,Computing Student (undergraduate),5,1
p00193,A,version3,4,213.bmp,TREE,16.27007865905762,0,2,4,more,3,more,22,Male,Asian,Computing Student (undergraduate),5,1
p00193,A,version3,5,101.jpg,MENTAL,20.20212745666504,1,2,4,more,3,more,22,Male,Asian,Computing Student (undergraduate),5,1
p00193,A,version3,6,303.bmp,TREE,13.61054515838623,0,2,4,more,3,more,22,Male,Asian,Computing Student (undergraduate),5,1
p00193,A,version3,7,49.BMP,TREE,15.26834392547607,1,2,4,more,3,more,22,Male,Asian,Computing Student (undergraduate),5,1
p00193,A,version3,8,13.BMP,ARRAY,22.85084533691406,1,2,4,more,3,more,22,Male,Asian,Computing Student (undergraduate),5,1
p00193,A,version3,9,56.BMP,TREE,22.18558692932129,1,2,4,more,3,more,22,Male,Asian,Computing Student (undergraduate),5,1
p00193,A,version3,10,312.bmp,TREE,13.62510395050049,1,2,4,more,3,more,22,Male,Asian,Computing Student (undergraduate),5,1
p00193,A,version3,11,59.BMP,TREE,24.1450252532959,1,2,4,more,3,more,22,Male,Asian,Computing Student (undergraduate),5,1
p00193,A,version3,12,118.jpg,MENTAL,32.33333206176758,1,2,4,more,3,more,22,Male,Asian,Computing Student (undergraduate),5,1
p00193,A,version3,13,1.BMP,ARRAY,21.08440017700195,1,2,4,more,3,more,22,Male,Asian,Computing Student (undergraduate),5,1
p00193,A,version3,14,23.BMP,ARRAY,18.63463973999023,1,2,4,more,3,more,22,Male,Asian,Computing Student (undergraduate),5,1
p00193,A,version3,15,206.bmp,ARRAY,9.1216402053833,1,2,4,more,3,more,22,Male,Asian,Computing Student (undergraduate),5,1
p00193,A,version3,16,89.BMP,MENTAL,16.92464637756348,1,2,4,more,3,more,22,Male,Asian,Computing Student (undergraduate),5,1
p00193,A,version3,17,137.bmp,CODING,44.70885467529297,1,2,4,more,3,more,22,Male,Asian,Computing Student (undergraduate),5,1
p00193,A,version3,18,83.BMP,MENTAL,18.74508857727051,1,2,4,more,3,more,22,Male,Asian,Computing Student (undergraduate),5,1
p00193,A,version3,19,9.BMP,ARRAY,45.62558364868164,0,2,4,more,3,more,22,Male,Asian,Computing Student (undergraduate),5,1
p00193,A,version3,20,97.jpg,MENTAL,8.467415809631348,1,2,4,more,3,more,22,Male,Asian,Computing Student (undergraduate),5,1
p00193,A,version3,21,133.bmp,CODING,14.07155609130859,1,2,4,more,3,more,22,Male,Asian,Computing Student (undergraduate),5,1
p00193,A,version3,22,306.bmp,TREE,10.42748832702637,1,2,4,more,3,more,22,Male,Asian,Computing Student (undergraduate),5,1
p00193,A,version3,23,331.bmp,CODING,34.19977569580078,0,2,4,more,3,more,22,Male,Asian,Computing Student (undergraduate),5,1
p00193,A,version3,24,82.BMP,MENTAL,3.702919244766235,1,2,4,more,3,more,22,Male,Asian,Computing Student (undergraduate),5,1
p00193,A,version3,25,54.BMP,TREE,8.412763595581055,1,2,4,more,3,more,22,Male,Asian,Computing Student (undergraduate),5,1
p00193,A,version3,26,128.bmp,CODING,34.79525375366211,1,2,4,more,3,more,22,Male,Asian,Computing Student (undergraduate),5,1
p00193,A,version3,27,96.jpg,MENTAL,6.54222297668457,1,2,4,more,3,more,22,Male,Asian,Computing Student (undergraduate),5,1
p00193,A,version3,28,60.BMP,TREE,5.963919639587402,1,2,4,more,3,more,22,Male,Asian,Computing Student (undergraduate),5,1
p00193,A,version3,29,315.bmp,CODING,7.440715789794922,1,2,4,more,3,more,22,Male,Asian,Computing Student (undergraduate),5,1
p00193,A,version3,30,309.bmp,TREE,51.01183319091797,1,2,4,more,3,more,22,Male,Asian,Computing Student (undergraduate),5,1
p00193,A,version3,31,4.BMP,ARRAY,10.54865550994873,1,2,4,more,3,more,22,Male,Asian,Computing Student (undergraduate),5,1
p00193,A,version3,32,147.bmp,CODING,47.84469604492188,1,2,4,more,3,more,22,Male,Asian,Computing Student (undergraduate),5,1
p00193,A,version3,33,42.BMP,TREE,7.879368782043457,0,2,4,more,3,more,22,Male,Asian,Computing Student (undergraduate),5,1
p00193,A,version3,34,321.bmp,TREE,18.73835945129395,1,2,4,more,3,more,22,Male,Asian,Computing Student (undergraduate),5,1
p00193,A,version3,35,209.bmp,TREE,29.71681213378906,0,2,4,more,3,more,22,Male,Asian,Computing Student (undergraduate),5,1
p00193,A,version3,36,11.BMP,ARRAY,8.145256996154785,1,2,4,more,3,more,22,Male,Asian,Computing Student (undergraduate),5,1
p00193,A,version3,37,114.jpg,MENTAL,11.09976577758789,1,2,4,more,3,more,22,Male,Asian,Computing Student (undergraduate),5,1
p00193,A,version3,38,66.BMP,MENTAL,3.535273551940918,1,2,4,more,3,more,22,Male,Asian,Computing Student (undergraduate),5,1
p00193,A,version3,39,33.BMP,TREE,49.15179443359375,1,2,4,more,3,more,22,Male,Asian,Computing Student (undergraduate),5,1
p00193,A,version3,40,330.bmp,ARRAY,36.57622909545898,1,2,4,more,3,more,22,Male,Asian,Computing Student (undergraduate),5,1
p00193,A,version3,41,3.BMP,ARRAY,49.42824172973633,1,2,4,more,3,more,22,Male,Asian,Computing Student (undergraduate),5,1
p00193,A,version3,42,105.jpg,MENTAL,26.33102226257324,1,2,4,more,3,more,22,Male,Asian,Computing Student (undergraduate),5,1
p00193,A,version3,43,72.BMP,MENTAL,7.768188953399658,1,2,4,more,3,more,22,Male,Asian,Computing Student (undergraduate),5,1
p00193,A,version3,44,76.BMP,MENTAL,13.36057090759277,1,2,4,more,3,more,22,Male,Asian,Computing Student (undergraduate),5,1
p00193,A,version3,45,99.jpg,MENTAL,6.382560729980469,1,2,4,more,3,more,22,Male,Asian,Computing Student (undergraduate),5,1
p00193,A,version3,46,38.BMP,TREE,34.63450241088867,1,2,4,more,3,more,22,Male,Asian,Computing Student (undergraduate),5,1
p00193,A,version3,47,127.bmp,CODING,25.68071746826172,1,2,4,more,3,more,22,Male,Asian,Computing Student (undergraduate),5,1
p00193,A,version3,48,136.bmp,CODING,27.88437652587891,1,2,4,more,3,more,22,Male,Asian,Computing Student (undergraduate),5,1
p00193,A,version3,49,120.jpg,MENTAL,19.83773422241211,1,2,4,more,3,more,22,Male,Asian,Computing Student (undergraduate),5,1
p00193,A,version3,50,140.bmp,CODING,11.88179779052734,1,2,4,more,3,more,22,Male,Asian,Computing Student (undergraduate),5,1
p00193,A,version3,51,22.BMP,ARRAY,12.52861213684082,1,2,4,more,3,more,22,Male,Asian,Computing Student (undergraduate),5,1
p00193,A,version3,52,93.jpg,MENTAL,18.33983612060547,1,2,4,more,3,more,22,Male,Asian,Computing Student (undergraduate),5,1
p00193,A,version3,53,73.BMP,MENTAL,8.392780303955078,1,2,4,more,3,more,22,Male,Asian,Computing Student (undergraduate),5,1
p00193,A,version3,54,130.bmp,CODING,18.44579696655273,1,2,4,more,3,more,22,Male,Asian,Computing Student (undergraduate),5,1
p00193,A,version3,55,327.bmp,ARRAY,26.28821182250977,1,2,4,more,3,more,22,Male,Asian,Computing Student (undergraduate),5,1
p00193,A,version3,56,98.jpg,MENTAL,38.12956619262695,1,2,4,more,3,more,22,Male,Asian,Computing Student (undergraduate),5,1
p00193,A,version3,57,126.bmp,CODING,7.706923484802246,1,2,4,more,3,more,22,Male,Asian,Computing Student (undergraduate),5,1
p00193,A,version3,58,46.BMP,TREE,18.31406402587891,1,2,4,more,3,more,22,Male,Asian,Computing Student (undergraduate),5,1
p00193,A,version3,59,208.bmp,TREE,43.64082336425781,1,2,4,more,3,more,22,Male,Asian,Computing Student (undergraduate),5,1
p00193,A,version3,60,324.bmp,CODING,26.48424911499023,0,2,4,more,3,more,22,Male,Asian,Computing Student (undergraduate),5,1
p00193,A,version3,61,318.bmp,TREE,19.12093925476074,1,2,4,more,3,more,22,Male,Asian,Computing Student (undergraduate),5,1
p00481,B,version1,1,301.bmp,TREE,44.37816619873047,0,1,2,N/A,4,N/A,24,Female,White,Computing Student (graduate),7,1
p00481,B,version1,2,104.jpg,MENTAL,30.34635543823242,1,1,2,N/A,4,N/A,24,Female,White,Computing Student (graduate),7,1
p00481,B,version1,3,123.bmp,CODING,14.22662925720215,1,1,2,N/A,4,N/A,24,Female,White,Computing Student (graduate),7,1
p00481,B,version1,4,134.bmp,CODING,27.14127922058105,1,1,2,N/A,4,N/A,24,Female,White,Computing Student (graduate),7,1
p00481,B,version1,5,316.bmp,CODING,40.0838508605957,0,1,2,N/A,4,N/A,24,Female,White,Computing Student (graduate),7,1
p00481,B,version1,6,69.BMP,MENTAL,11.38819599151611,1,1,2,N/A,4,N/A,24,Female,White,Computing Student (graduate),7,1
p00481,B,version1,7,74.BMP,MENTAL,4.947478771209717,1,1,2,N/A,4,N/A,24,Female,White,Computing Student (graduate),7,1
p00481,B,version1,8,63.BMP,MENTAL,5.525527477264404,1,1,2,N/A,4,N/A,24,Female,White,Computing Student (graduate),7,1
p00481,B,version1,9,81.BMP,MENTAL,2.769860029220581,1,1,2,N/A,4,N/A,24,Female,White,Computing Student (graduate),7,1
p00481,B,version1,10,27.BMP,ARRAY,13.94929313659668,1,1,2,N/A,4,N/A,24,Female,White,Computing Student (graduate),7,1
p00481,B,version1,11,102.jpg,MENTAL,11.29245853424072,1,1,2,N/A,4,N/A,24,Female,White,Computing Student (graduate),7,1
p00481,B,version1,12,80.BMP,MENTAL,3.703362703323364,1,1,2,N/A,4,N/A,24,Female,White,Computing Student (graduate),7,1
p00481,B,version1,13,333.bmp,CODING,78.5473403930664,1,1,2,N/A,4,N/A,24,Female,White,Computing Student (graduate),7,1
p00481,B,version1,14,19.BMP,ARRAY,12.81558227539062,1,1,2,N/A,4,N/A,24,Female,White,Computing Student (graduate),7,1
p00481,B,version1,15,319.bmp,TREE,32.0247688293457,1,1,2,N/A,4,N/A,24,Female,White,Computing Student (graduate),7,1
p00481,B,version1,16,328.bmp,ARRAY,29.45262145996094,1,1,2,N/A,4,N/A,24,Female,White,Computing Student (graduate),7,1
p00481,B,version1,17,94.jpg,MENTAL,6.054335117340088,1,1,2,N/A,4,N/A,24,Female,White,Computing Student (graduate),7,1
p00481,B,version1,18,103.jpg,MENTAL,65.31498718261719,0,1,2,N/A,4,N/A,24,Female,White,Computing Student (graduate),7,1
p00481,B,version1,19,214.bmp,TREE,12.11482524871826,1,1,2,N/A,4,N/A,24,Female,White,Computing Student (graduate),7,1
p00481,B,version1,20,310.bmp,TREE,40.63203048706055,0,1,2,N/A,4,N/A,24,Female,White,Computing Student (graduate),7,1
p00481,B,version1,21,34.BMP,TREE,9.160372734069824,1,1,2,N/A,4,N/A,24,Female,White,Computing Student (graduate),7,1
p00481,B,version1,22,47.BMP,TREE,45.74248504638672,1,1,2,N/A,4,N/A,24,Female,White,Computing Student (graduate),7,1
p00481,B,version1,23,212.bmp,TREE,6.608591079711914,1,1,2,N/A,4,N/A,24,Female,White,Computing Student (graduate),7,1
p00481,B,version1,24,7.BMP,ARRAY,10.75488090515137,1,1,2,N/A,4,N/A,24,Female,White,Computing Student (graduate),7,1
p00481,B,version1,25,205.bmp,ARRAY,9.054183959960938,1,1,2,N/A,4,N/A,24,Female,White,Computing Student (graduate),7,1
p00481,B,version1,26,45.BMP,TREE,12.19479179382324,1,1,2,N/A,4,N/A,24,Female,White,Computing Student (graduate),7,1
p00481,B,version1,27,55.BMP,TREE,18.55505180358887,1,1,2,N/A,4,N/A,24,Female,White,Computing Student (graduate),7,1
p00481,B,version1,28,121.bmp,CODING,15.94456672668457,1,1,2,N/A,4,N/A,24,Female,White,Computing Student (graduate),7,1
p00481,B,version1,29,75.BMP,MENTAL,8.012166023254395,1,1,2,N/A,4,N/A,24,Female,White,Computing Student (graduate),7,1
p00481,B,version1,30,15.BMP,ARRAY,18.64852333068848,1,1,2,N/A,4,N/A,24,Female,White,Computing Student (graduate),7,1
p00481,B,version1,31,210.bmp,TREE,12.4938793182373,1,1,2,N/A,4,N/A,24,Female,White,Computing Student (graduate),7,1
p00481,B,version1,32,85.BMP,MENTAL,7.957584381103516,1,1,2,N/A,4,N/A,24,Female,White,Computing Student (graduate),7,1
p00481,B,version1,33,25.BMP,ARRAY,10.41539478302002,1,1,2,N/A,4,N/A,24,Female,White,Computing Student (graduate),7,1
p00481,B,version1,34,100.jpg,MENTAL,9.892668724060059,1,1,2,N/A,4,N/A,24,Female,White,Computing Student (graduate),7,1
p00481,B,version1,35,122.bmp,CODING,13.93962860107422,1,1,2,N/A,4,N/A,24,Female,White,Computing Student (graduate),7,1
p00481,B,version1,36,125.bmp,CODING,7.829421520233154,1,1,2,N/A,4,N/A,24,Female,White,Computing Student (graduate),7,1
p00481,B,version1,37,92.jpg,MENTAL,5.509799480438232,1,1,2,N/A,4,N/A,24,Female,White,Computing Student (graduate),7,1
p00481,B,version1,38,139.bmp,CODING,35.2943000793457,1,1,2,N/A,4,N/A,24,Female,White,Computing Student (graduate),7,1
p00481,B,version1,39,32.BMP,TREE,19.39490127563477,1,1,2,N/A,4,N/A,24,Female,White,Computing Student (graduate),7,1
p00481,B,version1,40,87.BMP,MENTAL,5.415929317474365,1,1,2,N/A,4,N/A,24,Female,White,Computing Student (graduate),7,1
p00481,B,version1,41,304.bmp,TREE,18.24479293823242,1,1,2,N/A,4,N/A,24,Female,White,Computing Student (graduate),7,1
p00481,B,version1,42,142.bmp,CODING,34.44142913818359,1,1,2,N/A,4,N/A,24,Female,White,Computing Student (graduate),7,1
p00481,B,version1,43,322.bmp,TREE,61.00739288330078,1,1,2,N/A,4,N/A,24,Female,White,Computing Student (graduate),7,1
p00481,B,version1,44,144.bmp,CODING,32.34164047241211,1,1,2,N/A,4,N/A,24,Female,White,Computing Student (graduate),7,1
p00481,B,version1,45,313.bmp,TREE,49.40280151367188,1,1,2,N/A,4,N/A,24,Female,White,Computing Student (graduate),7,1
p00481,B,version1,46,201.bmp,ARRAY,14.27223014831543,1,1,2,N/A,4,N/A,24,Female,White,Computing Student (graduate),7,1
p00481,B,version1,47,24.BMP,ARRAY,14.81387710571289,1,1,2,N/A,4,N/A,24,Female,White,Computing Student (graduate),7,1
p00481,B,version1,48,124.bmp,CODING,9.459702491760254,1,1,2,N/A,4,N/A,24,Female,White,Computing Student (graduate),7,1
p00481,B,version1,49,95.jpg,MENTAL,8.64998722076416,1,1,2,N/A,4,N/A,24,Female,White,Computing Student (graduate),7,1
